case_id,descripcion,nandina_ref,regimen,fuente_url,fecha_consulta,capitulo,partida,origen_caso,observaciones
SUNAT-0386,"CALCULADORA, BOSSNEY, S/M BS-350MS COLOR: NEGRO",84701000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,84,8470,SUNAT_ADUANET,hoja=Hoja1; serie=17; fila_inicio=4543; fila_fin=4552; descripcion_partida=CALCULADORAS ELECTRONIC.Q'FUNCIONEN SIN FUENTE DE ENERGIA EX
SUNAT-0387,"CALCULADORA, S/M, S/M HL-4 TAMAÑO: 56*87MM COLOR: NEGRO",84701000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,84,8470,SUNAT_ADUANET,hoja=Hoja1; serie=18; fila_inicio=4553; fila_fin=4563; descripcion_partida=CALCULADORAS ELECTRONIC.Q'FUNCIONEN SIN FUENTE DE ENERGIA EX
SUNAT-0388,"RELOJ DIGITAL, S/M, S/M 3885 DIM: 56.5*54.5*30CM (LXAXH) TAMAÑO. 260*260MM COLOR: NEGRO/GRIS/AZUL",91051100,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,91,9105,SUNAT_ADUANET,"hoja=Hoja1; serie=19; fila_inicio=4564; fila_fin=4575; descripcion_partida=DESPERTADOR DE PILA, DE ACUMULADOR O CONEXION A RED ELEC."
SUNAT-0389,"RELOJ DIGITAL, S/M, S/M 3885 DIM: 56.5*54.5*30CM (LXAXH) TAMAÑO: 260*260MM COLOR: NEGRO/GRIS/AZUL",91051100,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,91,9105,SUNAT_ADUANET,"hoja=Hoja1; serie=20; fila_inicio=4576; fila_fin=4587; descripcion_partida=DESPERTADOR DE PILA, DE ACUMULADOR O CONEXION A RED ELEC."
SUNAT-0390,"RELOJ DIGITAL, S/M, S/M 8058 DIM: 58*51*29C (LXAXH) TAMAÑO: 250*225MM COLOR: NEGRO/GRIS/AZUL",91051100,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,91,9105,SUNAT_ADUANET,"hoja=Hoja1; serie=21; fila_inicio=4588; fila_fin=4599; descripcion_partida=DESPERTADOR DE PILA, DE ACUMULADOR O CONEXION A RED ELEC."
SUNAT-0392,"PAPEL D/IMPRESION, S/M, S/M N80 PAPEL D/IMPRESION SIN VALOR COMERCIAL",48025590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,48,4802,SUNAT_ADUANET,hoja=Hoja1; serie=23; fila_inicio=4612; fila_fin=4622; descripcion_partida=- - - Los demás
SUNAT-0393,"PAPEL D/IMPRESION, S/M, S/M N80-A4 PAPEL D/IMPRESION SIN VALOR COMERCIAL",48025590,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,48,4802,SUNAT_ADUANET,hoja=Hoja1; serie=24; fila_inicio=4623; fila_fin=4633; descripcion_partida=- - - Los demás
SUNAT-0394,"SOPORTE P/PARLANTE, BOSSNEY, S/M SPS-502M-1.5M LONGITUD: 1.5M COLOR: NEGRO",73269090,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7326,SUNAT_ADUANET,hoja=Hoja1; serie=25; fila_inicio=4634; fila_fin=4644; descripcion_partida=- - Las demás
SUNAT-0395,"SOPORTE P/PARLANTE, BOSSNEY, S/M SPS-502M-1.8M LONGITUD: 1.8 M COLOR: NEGRO",73269090,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7326,SUNAT_ADUANET,hoja=Hoja1; serie=26; fila_inicio=4645; fila_fin=4655; descripcion_partida=- - Las demás
SUNAT-0396,"MINI LICUADOR D/JUGO, BOSSNEY, HS-860 HS-860 - 1300mAh, capac. 450ml, potencia 25w DIM: 52*44*28CM - VOLTAJE: 3.7V MODOS: 3 VELOCIDADES",85094010,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,85,8509,SUNAT_ADUANET,hoja=Hoja1; serie=27; fila_inicio=4656; fila_fin=4666; descripcion_partida=LICUADORAS
SUNAT-0397,"MOCHILA, SHAOLONG, S/M MAT.EXTERNO:MATERIA TEXTIL SINTÉ:100% POLIÉSTER,COMP.FORRO:TEJIDOS SINTÉTICOS ACABADO: TEÑIDO ACCESORIOS:0 SIN ACCESORIOS,APLICACIONES:3 CIERRES (CANTIDAD), MEDIDAS:010.3cmx050.0cmx060.0cm, PESO UNITARIO:120G,CR-Z9901 - porta laptop SERIE PUERTO EMBARQUE GUIA AEREA O B/L FEC.EMB. DECL.PREC. ITEM FEC.VCTO CERT.ORIGEN ESTADO CANT. BULTOS CLASE UNIDADES FISICAS U.F. PESO NETO (KG) PESO BRUTO (KG) MONEDA TRANSC. FOB US $ FLETE SEGURO ADV $ IGV $ IPM $ ISC $ PAIS ORIGEN PAIS ADQUISICION TRATO PREF.INT. TRATO PREF. NAC. COD. LIBER. CERT.INSPECC.1 CERT.INSPECC.2 CERT.INSPECC.3 N§ FACTURA 1 N§ FACTURA 2 N§ FACTURA 3 NANDINA DESCRIPCION DE PARTIDA ARANCELARIA NABANDINA TIPO MRGN UNIDADES COMERCIALES TIPO U.C. DESCRIPCION DE MERCANCIAS",42029200,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,42,4202,SUNAT_ADUANET,hoja=Hoja1; serie=28; fila_inicio=4667; fila_fin=4686; descripcion_partida=DEMAS CONTINENTES SIMIL.C/SUP.EXT.DE HOJAS D/PLASTICO/TEXTIL
SUNAT-0398,"BOWL, MALU, RN3007S COMPOSICION:MELAMINA FORMALDEHIDO ACABADO:CON IMPRESIÓN ACCESORIO:SIN ACCESORIOS DIMENSION O CAPACIDAD:DE 7"" SALAD BOWL 17 x 5 cm",39241090,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,39,3924,SUNAT_ADUANET,hoja=Hoja1; serie=1; fila_inicio=4687; fila_fin=4698; descripcion_partida=- - Los demas
SUNAT-0399,"BOWL PARA NIÑO, MALU, RN3007SN COMPOSICION:MELAMINA FORMALDEHIDO ACABADO:CON IMPRESIÓN ACCESORIO:SIN ACCESORIOS DIMENSION O CAPACIDAD:DE 7"" KID RICE BOWL 17 x 4 cm",39241090,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,39,3924,SUNAT_ADUANET,hoja=Hoja1; serie=2; fila_inicio=4699; fila_fin=4710; descripcion_partida=- - Los demas
SUNAT-0400,"PLATO PARA NIÑO, MALU, RN605-12 COMPOSICION:MELAMINA FORMALDEHIDO ACABADO:CON IMPRESIÓN ACCESORIO:SIN ACCESORIOS DIMENSION O CAPACIDAD:DE 22 x 2 cm KID PLATE",39241090,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,39,3924,SUNAT_ADUANET,hoja=Hoja1; serie=3; fila_inicio=4711; fila_fin=4722; descripcion_partida=- - Los demas
SUNAT-0401,"BOWL PARA NIÑO, MALU, RNC3003 COMPOSICION:MELAMINA FORMALDEHIDO ACABADO:CON IMPRESIÓN ACCESORIO:SIN ACCESORIOS DIMENSION O CAPACIDAD:DE 7"" KIDS BOWL 17 x 5 cm",39241090,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,39,3924,SUNAT_ADUANET,hoja=Hoja1; serie=4; fila_inicio=4723; fila_fin=4734; descripcion_partida=- - Los demas
SUNAT-0402,"BOWL, MALU, RN3008S COMPOSICION:MELAMINA FORMALDEHIDO ACABADO:CON IMPRESIÓN ACCESORIO:SIN ACCESORIOS DIMENSION O CAPACIDAD:DE 8"" SALAD BOWL 20 x 5.5 cm",39241090,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,39,3924,SUNAT_ADUANET,hoja=Hoja1; serie=5; fila_inicio=4735; fila_fin=4746; descripcion_partida=- - Los demas
SUNAT-0403,"ENSALADERA, MALU, RN3307 COMPOSICION:MELAMINA FORMALDEHIDO ACABADO:CON IMPRESIÓN ACCESORIO:SIN ACCESORIOS DIMENSION O CAPACIDAD:DE 7"" CEREAL BOWL 18 x 7 cm SERIE PUERTO EMBARQUE GUIA AEREA O B/L FEC.EMB. DECL.PREC. ITEM FEC.VCTO CERT.ORIGEN ESTADO CANT. BULTOS CLASE UNIDADES FISICAS U.F. PESO NETO (KG) PESO BRUTO (KG) MONEDA TRANSC. FOB US $ FLETE SEGURO ADV $ IGV $ IPM $ ISC $ PAIS ORIGEN PAIS ADQUISICION TRATO PREF.INT. TRATO PREF. NAC. COD. LIBER. CERT.INSPECC.1 CERT.INSPECC.2 CERT.INSPECC.3 N§ FACTURA 1 N§ FACTURA 2 N§ FACTURA 3 NANDINA DESCRIPCION DE PARTIDA ARANCELARIA NABANDINA TIPO MRGN UNIDADES COMERCIALES TIPO U.C. DESCRIPCION DE MERCANCIAS",39241090,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,39,3924,SUNAT_ADUANET,hoja=Hoja1; serie=6; fila_inicio=4747; fila_fin=4766; descripcion_partida=- - Los demas
SUNAT-0404,"TELA,S/M,S/M, COMPOSICION:100% POLIESTER OTRAS CARACTERISTICAS:TEJIDO T1 DE TERCIOPELO DE PUNTO DE FIBRAS SINTETICAS ACOLCHADO CON DIMENSIONES:ANCHO:1.41 /PROM GRAMAJE (G)/((M)*(M)): 411 USO:TAPICERIA / GRADO DE ELABORACION ESTAMPADO, ACABADO TERMOFIJADO",58110000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,58,5811,SUNAT_ADUANET,"hoja=Hoja1; serie=1; fila_inicio=4767; fila_fin=4778; descripcion_partida=PROD. TEXTILES EN PIEZA,CONSTITUIDOS x UNA/VARIAS MAT.TEXT"
SUNAT-0405,"TELA,S/M,S/M,2.51 MATERIA TEXTIL:TEJIDO DE PUNTO,COMPOSIC.:100% POLIESTER, ADHERIDO A OTRO TEJIDO GRADO DE ELABORAC.:TENIDO,ACABADO:TERMOFIJADO GRAMAJE:334 G/M2 ANCHO:1.42M.,USO: TAPICERIA / TEJIDO T1 DE TERCIOPELO DE PUNTO DE FIBRAS SINTETICAS, ADHER",60019200,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,60,6001,SUNAT_ADUANET,"hoja=Hoja1; serie=2; fila_inicio=4779; fila_fin=4790; descripcion_partida=TERCIOPELO, FELPA DE FIBRAS SINTETICAS O ARTIFICIALES,DE PTO"
SUNAT-0406,"CATALOGO,S/M,S/M, MUESTRARIO DE TELA CATALOGOS USO MUESTRARIO DE TELA // MUESTRAS SIN VALOR COMERCIAL SOLO PARA EFECTOS DE ADUANA SERIE PUERTO EMBARQUE GUIA AEREA O B/L FEC.EMB. DECL.PREC. ITEM FEC.VCTO CERT.ORIGEN ESTADO CANT. BULTOS CLASE UNIDADES FISICAS U.F. PESO NETO (KG) PESO BRUTO (KG) MONEDA TRANSC. FOB US $ FLETE SEGURO ADV $ IGV $ IPM $ ISC $ PAIS ORIGEN PAIS ADQUISICION TRATO PREF.INT. TRATO PREF. NAC. COD. LIBER. CERT.INSPECC.1 CERT.INSPECC.2 CERT.INSPECC.3 N§ FACTURA 1 N§ FACTURA 2 N§ FACTURA 3 NANDINA DESCRIPCION DE PARTIDA ARANCELARIA NABANDINA TIPO MRGN UNIDADES COMERCIALES TIPO U.C. DESCRIPCION DE MERCANCIAS",49111000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,49,4911,SUNAT_ADUANET,"hoja=Hoja1; serie=3; fila_inicio=4791; fila_fin=4809; descripcion_partida=- Impresos publicitarios, catalogos comerciales y similares"
SUNAT-0407,"TOALLITAS HUMEDAS, PETETIN, SIN MODELO 8 BAGS POR CAJA LOTE: DTK25-003 TOALLITAS HUMEDAS WET WIPES X 200 PCS 8 BAGS POR CAJA // ITEM: 20023K // CODIGO NOTIFICACION SANITARIA OBLIG SERIE PUERTO EMBARQUE GUIA AEREA O B/L FEC.EMB. DECL.PREC. ITEM FEC.VCTO CERT.ORIGEN ESTADO CANT. BULTOS CLASE UNIDADES FISICAS U.F. PESO NETO (KG) PESO BRUTO (KG) MONEDA TRANSC. FOB US $ FLETE SEGURO ADV $ IGV $ IPM $ ISC $ PAIS ORIGEN PAIS ADQUISICION TRATO PREF.INT. TRATO PREF. NAC. COD. LIBER. CERT.INSPECC.1 CERT.INSPECC.2 CERT.INSPECC.3 N§ FACTURA 1 N§ FACTURA 2 N§ FACTURA 3 NANDINA DESCRIPCION DE PARTIDA ARANCELARIA NABANDINA TIPO MRGN UNIDADES COMERCIALES TIPO U.C. DESCRIPCION DE MERCANCIAS",34011990,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,34,3401,SUNAT_ADUANET,hoja=Hoja1; serie=1; fila_inicio=4810; fila_fin=4829; descripcion_partida=- - - Los demas
SUNAT-0408,"BARRAS DE ACERO CORRUGADO, S/M, S/M BARRAS DE ACERO CORRUGADO, DE ALTA RESISTENCIA A LA TRACCIÓN ASTM A615 GR60 (HRB400E) REBAR / SIZE: 10 MM. (3/8 INCH), LENGTH: 9 M. / 10,805.00 UNID. PARA CONSTRUCCIÓN CIVIL, REFUERZO DE CONCRETO ARMADO ACERO CORRUGADO, GRADO ESTRUCTURAL, NORMA ASTM A615 GR60",73089010,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7308,SUNAT_ADUANET,"hoja=Hoja1; serie=1; fila_inicio=4830; fila_fin=4841; descripcion_partida=CHAPAS,BARRAS,PERFILES,TUBOS Y SIMIL, HIERRO/ACERO,P'CONTRUC"
SUNAT-0409,"BARRAS DE ACERO CORRUGADO, S/M, S/M BARRAS DE ACERO CORRUGADO, DE ALTA RESISTENCIA A LA TRACCIÓN ASTM A615 GR60 (HRB400E) REBAR / SIZE: 12 MM. (1/2 INCH), LENGTH: 9 M. / 7,503.00 UNID. PARA CONSTRUCCIÓN CIVIL, REFUERZO DE CONCRETO ARMADO ACERO CORRUGADO, GRADO ESTRUCTURAL, NORMA ASTM A615 GR60 SERIE PUERTO EMBARQUE GUIA AEREA O B/L FEC.EMB. DECL.PREC. ITEM FEC.VCTO CERT.ORIGEN ESTADO CANT. BULTOS CLASE UNIDADES FISICAS U.F. PESO NETO (KG) PESO BRUTO (KG) MONEDA TRANSC. FOB US $ FLETE SEGURO ADV $ IGV $ IPM $ ISC $ PAIS ORIGEN PAIS ADQUISICION TRATO PREF.INT. TRATO PREF. NAC. COD. LIBER. CERT.INSPECC.1 CERT.INSPECC.2 CERT.INSPECC.3 N§ FACTURA 1 N§ FACTURA 2 N§ FACTURA 3 NANDINA DESCRIPCION DE PARTIDA ARANCELARIA NABANDINA TIPO MRGN UNIDADES COMERCIALES TIPO U.C. DESCRIPCION DE MERCANCIAS",73089010,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,73,7308,SUNAT_ADUANET,"hoja=Hoja1; serie=2; fila_inicio=4842; fila_fin=4861; descripcion_partida=CHAPAS,BARRAS,PERFILES,TUBOS Y SIMIL, HIERRO/ACERO,P'CONTRUC"
SUNAT-0410,"FOCO BOTELLA, KHENFORD, S/M FOCO BOTELLA 60 W LED DE 60 WTS ,PLASTICO CON ACRILICO / 10000 K PARA ILUMINACION CODIGO:KHD-154",85395200,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,85,8539,SUNAT_ADUANET,hoja=Hoja1; serie=1; fila_inicio=4862; fila_fin=4873; descripcion_partida=- - Lámparas y tubos de diodos emisores de luz (LED)
SUNAT-0411,"FOCO BOTELLA, KHENFORD, S/M FOCO BOTELLA 80 W LED DE 80 WTS ,PLASTICO CON ACRILICO PARA ILUMINACION CODIGO:KHD-155",85395200,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,85,8539,SUNAT_ADUANET,hoja=Hoja1; serie=2; fila_inicio=4874; fila_fin=4885; descripcion_partida=- - Lámparas y tubos de diodos emisores de luz (LED)
SUNAT-0412,"FOCO BOTELLA, KHENFORD, S/M FOCO BOTELLA 100 W LED DE 100 WTS ,PLASTICO CON ACRILICO PARA ILUMINACION CODIGO:KHD-156",85395200,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,85,8539,SUNAT_ADUANET,hoja=Hoja1; serie=3; fila_inicio=4886; fila_fin=4897; descripcion_partida=- - Lámparas y tubos de diodos emisores de luz (LED)
SUNAT-0413,"UFO CON BORDE, KHENFORD, S/M UFO CON BORDE 150 W LED DE 150 WTS ,PLASTICO CON ACRILICO Y METAL PARA ILUMINACION CODIGO:KHD-505",85395200,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,85,8539,SUNAT_ADUANET,hoja=Hoja1; serie=4; fila_inicio=4898; fila_fin=4909; descripcion_partida=- - Lámparas y tubos de diodos emisores de luz (LED)
SUNAT-0414,"PERCHERO COLORES, KHENFORD, S/M PERCHERO COLORES PLASTICO Y METAL / SET X 24 PIEZAS / 4 CM PARA COLGAR TOALLAS CODIGO:KHD-302",83025000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,83,8302,SUNAT_ADUANET,"hoja=Hoja1; serie=5; fila_inicio=4910; fila_fin=4921; descripcion_partida=ALZAPA¥OS,PERCHAS,SOPORTES Y SIMILARES DE METAL COMUN"
SUNAT-0415,"ROCIADOR 3 L, KHENFORD, S/M ROCIADOR 3 L PLASTICO PARA PLANTAS CODIGO:KHD-381",84244100,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,84,8424,SUNAT_ADUANET,hoja=Hoja1; serie=6; fila_inicio=4922; fila_fin=4933; descripcion_partida=- - Pulverizadores portátiles
SUNAT-0416,"ROCIADOR 2 L, KHENFORD, S/M ROCIADOR 2 L PLASTICO PARA PLANTAS CODIGO:KHD-380",84244100,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,84,8424,SUNAT_ADUANET,hoja=Hoja1; serie=7; fila_inicio=4934; fila_fin=4945; descripcion_partida=- - Pulverizadores portátiles
SUNAT-0417,"ATOMIZADOR, KHENFORD, S/M ATOMIZADOR P/METAL PLASTICO Y METAL / 26 CM ATOMIZADO DE BOTELLA , PARA DESINFECTAR CODIGO:KHD-506",84132000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,84,8413,SUNAT_ADUANET,"hoja=Hoja1; serie=8; fila_inicio=4946; fila_fin=4957; descripcion_partida=BOMBAS MANUALES, EXCL.LAS SUBPARTIDAS 8413.11.00/8413.19.00"
SUNAT-0418,"ATOMIZADOR, KHENFORD, S/M ATOMIZADOR P/PLASTICO PLASTICO / 26 CM ATOMIZADO DE BOTELLA , PARA DESINFECTAR CODIGO:KHD-507",84132000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,84,8413,SUNAT_ADUANET,"hoja=Hoja1; serie=9; fila_inicio=4958; fila_fin=4969; descripcion_partida=BOMBAS MANUALES, EXCL.LAS SUBPARTIDAS 8413.11.00/8413.19.00"
SUNAT-0419,"SET DE TIJERAS, KHENFORD, S/M KIT DE TIJERAS PLASTICO Y METAL / SET X 3 PZAS / 20 CM PARA CORTAR PAPEL CODIGO:KHD-425",82130000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,82,8213,SUNAT_ADUANET,hoja=Hoja1; serie=10; fila_inicio=4970; fila_fin=4981; descripcion_partida=TIJERAS Y SUS HOJAS
SUNAT-0420,"SUPRESOR, KHENFORD, S/M SUPRESOR CON CABLE DE 2 MT Y 10 AMP DE MATERIAL DE PLASTICO PARA TOMA DE CORRIENTE / 5 ENCHUFES, 2 ENTRADAS USB, 1 ENTRADA USB C, 2500W CODIGO:KHD-441",85363019,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,85,8536,SUNAT_ADUANET,hoja=Hoja1; serie=11; fila_inicio=4982; fila_fin=4993; descripcion_partida=- - - Los demás
SUNAT-0421,"SUPRESOR, KHENFORD, S/M SUPRESOR CON CABLE DE 2 MT Y 10 AMP DE MATERIAL DE PLASTICO PARA TOMA DE CORRIENTE / 3 ENCHUFES, 4 ENTRADAS USB, 2 ENTRADAS USB C, 2500W CODIGO:KHD-437",85363019,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,85,8536,SUNAT_ADUANET,hoja=Hoja1; serie=12; fila_inicio=4994; fila_fin=5005; descripcion_partida=- - - Los demás
SUNAT-0422,"SUPRESOR, KHENFORD, S/M SUPRESOR CON CABLE DE 2 MT Y 10 AMP DE MATERIAL DE PLASTICO PARA TOMA DE CORRIENTE / 6 ENCHUFES, 2 ENTRADAS USB, 1 ENTRADA USB C, 2500W CODIGO:KHD-508",85363019,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,85,8536,SUNAT_ADUANET,hoja=Hoja1; serie=13; fila_inicio=5006; fila_fin=5017; descripcion_partida=- - - Los demás
SUNAT-0423,"SUPRESOR, KHENFORD, S/M SUPRESOR CON CABLE DE 2 MT Y 10 AMP DE MATERIAL DE PLASTICO PARA TOMA DE CORRIENTE / 4 ENCHUFES, 2 ENTRADAS USB, 1 USB C, 2500W CODIGO:KHD-509",85363019,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,85,8536,SUNAT_ADUANET,hoja=Hoja1; serie=14; fila_inicio=5018; fila_fin=5029; descripcion_partida=- - - Los demás
SUNAT-0424,"TIJERA FLORES ROJO, KHENFORD, S/M TIJERA FLORES ROJO METAL / 20 CM PARA CORTE DE FLORES CODIGO:KHD-305",82015000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,82,8201,SUNAT_ADUANET,hoja=Hoja1; serie=15; fila_inicio=5030; fila_fin=5041; descripcion_partida=TIJERAS (INCLUIDAS LAS DE AVES) PARA USAR CON UN SOLA MANO
SUNAT-0425,"FOCO BOTELLA, KHENFORD, S/M FOCO BOTELLA 30 W LED DE 30 WTS DE PLASTICO , METAL Y ACRILICO / 2700 LM PARA ILUMINACION CODIGO:KHD-151",85395200,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,85,8539,SUNAT_ADUANET,hoja=Hoja1; serie=16; fila_inicio=5042; fila_fin=5053; descripcion_partida=- - Lámparas y tubos de diodos emisores de luz (LED)
SUNAT-0426,"FOCO BOTELLA, KHENFORD, S/M FOCO BOTELLA 40 W LED DE 40 WTS DE PLASTICO , METAL Y ACRILICO / 3600 LM PARA ILUMINACION CODIGO:KHD-152",85395200,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,85,8539,SUNAT_ADUANET,hoja=Hoja1; serie=17; fila_inicio=5054; fila_fin=5065; descripcion_partida=- - Lámparas y tubos de diodos emisores de luz (LED)
SUNAT-0427,"FOCO BOTELLA, KHENFORD, S/M FOCO BOTELLA 50 W LED DE 50 WTS DE PLASTICO , METAL Y ACRILICO / 4500 LM PARA ILUMINACION CODIGO:KHD-153",85395200,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,85,8539,SUNAT_ADUANET,hoja=Hoja1; serie=18; fila_inicio=5066; fila_fin=5077; descripcion_partida=- - Lámparas y tubos de diodos emisores de luz (LED)
SUNAT-0428,"CUTTER, KHENFORD, S/M CUTTER PLASTICO Y METAL / SET X 12 UND / 14 CM PARA CORTAR PAPEL CODIGO:KHD-450 SERIE PUERTO EMBARQUE GUIA AEREA O B/L FEC.EMB. DECL.PREC. ITEM FEC.VCTO CERT.ORIGEN ESTADO CANT. BULTOS CLASE UNIDADES FISICAS U.F. PESO NETO (KG) PESO BRUTO (KG) MONEDA TRANSC. FOB US $ FLETE SEGURO ADV $ IGV $ IPM $ ISC $ PAIS ORIGEN PAIS ADQUISICION TRATO PREF.INT. TRATO PREF. NAC. COD. LIBER. CERT.INSPECC.1 CERT.INSPECC.2 CERT.INSPECC.3 N§ FACTURA 1 N§ FACTURA 2 N§ FACTURA 3 NANDINA DESCRIPCION DE PARTIDA ARANCELARIA NABANDINA TIPO MRGN UNIDADES COMERCIALES TIPO U.C. DESCRIPCION DE MERCANCIAS",82141000,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,82,8214,SUNAT_ADUANET,"hoja=Hoja1; serie=19; fila_inicio=5078; fila_fin=5097; descripcion_partida=CORTAPAPELES, ABRECARTA, RASPADOR, SACAPUNTA Y SUS CUCHILLAS"
SUNAT-0429,"ZAPATILLA,PUNTO ORIGINAL,S/M, PARTE SUP.:MATERIAL SINTETICO (EXCEPTUANDO PLASTICO),COMPOSIC.:90% POLIURETANO,10% POLIEST SUELA:ETILENO ACETATO DE VINILO FORRO:TEJIDOS DE FIB.SINTETICAS, CODIGO: PV1115-EM-1 USUARIO:NINO,SISTEMA EUROPEO,TALLA 22-25,CEMENTADO",64029990,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,64,6402,SUNAT_ADUANET,hoja=Hoja1; serie=1; fila_inicio=5098; fila_fin=5109; descripcion_partida=- - - Los demás
SUNAT-0430,"ZAPATILLA,PUNTO ORIGINAL,S/M, PARTE SUP.:MATERIAL SINTETICO (EXCEPTUANDO PLASTICO),COMPOSIC.:90% POLIURETANO,10% POLIEST SUELA:ETILENO ACETATO DE VINILO FORRO:TEJIDOS DE FIB.SINTETICAS, CODIGO: PV1115-BM-1 USUARIO:NINO,SISTEMA EUROPEO,TALLA 26-31,CEMENTADO",64029990,10,http://www.aduanet.gob.pe/aduanas/informgest/sgdespa.htm#REGIMENES_DEFINITIVOS,2026-06-13,64,6402,SUNAT_ADUANET,hoja=Hoja1; serie=2; fila_inicio=5110; fila_fin=5121; descripcion_partida=- - - Los demás
