case_id,error_type,error_family,evidence_source,pre_specification_class
DA-EVAL-V02-00515,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00515,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00516,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00516,HISTORICAL_TOP3_MISS,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00516,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00516,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00516,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00516,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00516,HIERARCHICAL_SAME_HS4_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00517,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00517,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00517,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00518,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00518,HISTORICAL_TOP3_MISS,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00518,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00518,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00518,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00518,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00518,HIERARCHICAL_SAME_HS4_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00519,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00519,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00520,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00520,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00520,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00520,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00520,HIERARCHICAL_SAME_HS4_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00521,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00521,HISTORICAL_TOP3_MISS,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00521,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00521,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00521,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00521,HIERARCHICAL_SAME_HS4_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00522,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00522,HISTORICAL_TOP3_MISS,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00522,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00522,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00522,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00522,HIERARCHICAL_SAME_HS4_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00523,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00523,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00523,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00523,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00523,HIERARCHICAL_SAME_CHAPTER_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00524,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00524,HISTORICAL_TOP3_MISS,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00524,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00524,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00524,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00524,HIERARCHICAL_SAME_CHAPTER_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00525,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00525,HISTORICAL_TOP3_MISS,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00525,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00525,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00525,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00525,HIERARCHICAL_SAME_CHAPTER_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00526,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00526,HISTORICAL_TOP3_MISS,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00526,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00526,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00526,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00526,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00526,HIERARCHICAL_SAME_HS4_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00527,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00527,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00527,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00527,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00528,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00528,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00528,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00528,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00529,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00529,HISTORICAL_TOP3_MISS,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00529,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00529,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00529,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00529,HIERARCHICAL_SAME_CHAPTER_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00530,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00530,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00531,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00531,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00531,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00532,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00532,HISTORICAL_TOP3_MISS,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00532,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00532,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00532,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00532,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00532,HIERARCHICAL_SAME_HS4_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00533,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00533,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00533,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00534,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00534,HISTORICAL_TOP3_MISS,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00534,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00534,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00534,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00534,HIERARCHICAL_SAME_HS4_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00535,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00535,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00535,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00535,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00535,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00535,HIERARCHICAL_SAME_HS6_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00536,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00536,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00536,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00536,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00536,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00536,HIERARCHICAL_SAME_HS6_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00537,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00537,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00537,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00537,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00537,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00537,HIERARCHICAL_SAME_CHAPTER_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00538,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00538,HISTORICAL_TOP3_MISS,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00538,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00538,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00538,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00538,HIERARCHICAL_SAME_HS4_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00539,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00539,HISTORICAL_TOP3_MISS,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00539,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00539,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00539,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00539,HIERARCHICAL_SAME_HS4_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00540,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00540,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00541,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00541,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00541,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00541,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00541,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00541,HIERARCHICAL_SAME_HS6_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00542,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00542,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00542,DENSE_MISS,NORMATIVE_RETRIEVAL,D1a,TECHNICAL_DERIVED
DA-EVAL-V02-00542,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00543,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00543,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00543,NORMATIVE_NOT_RECOVERED,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00543,POOL_REFERENCE_MISS,NORMATIVE_RETRIEVAL,E,TECHNICAL_DERIVED
DA-EVAL-V02-00543,HIERARCHICAL_SAME_HS4_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00544,HISTORICAL_TOP1_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00544,HIERARCHICAL_SAME_CHAPTER_ERROR,HISTORICAL_RETRIEVAL,A,PRE_SPECIFIED
DA-EVAL-V02-00545,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00545,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00546,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00546,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00547,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00547,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00548,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00548,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00549,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00549,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00550,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00550,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00551,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00551,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00552,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00552,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00553,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00553,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00554,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00554,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00555,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00555,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00556,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00556,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00557,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00557,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00558,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00558,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00559,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00559,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00560,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00560,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00561,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00561,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00562,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00562,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00563,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00563,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00564,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00564,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00565,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00565,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00566,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00566,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00567,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00567,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00568,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00568,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00569,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00569,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00570,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00570,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00571,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00571,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00572,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00572,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00573,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00573,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00574,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00574,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00575,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00575,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
DA-EVAL-V02-00576,NORMATIVE_EARLY_RANK_MISS,NORMATIVE_RETRIEVAL,B,TECHNICAL_DERIVED
DA-EVAL-V02-00576,NORMATIVE_DEEP_ONLY_RECOVERY,NORMATIVE_RETRIEVAL,C,TECHNICAL_DERIVED
